timestamp,open,high,low,close,volume
2026-01-01T00:00:00,100000.00,100141.38,99941.16,100091.32,102.77
2026-01-01T00:01:00,100091.32,100285.69,100067.25,100224.92,142.71
2026-01-01T00:02:00,100224.92,100270.19,100190.50,100262.46,134.43
2026-01-01T00:03:00,100262.46,100322.39,100212.88,100243.00,69.37
2026-01-01T00:04:00,100243.00,100271.41,100117.05,100122.42,161.30
2026-01-01T00:05:00,100122.42,100188.82,100033.61,100071.68,114.90
2026-01-01T00:06:00,100071.68,100082.22,99929.39,99987.86,89.05
2026-01-01T00:07:00,99987.86,100041.69,99961.35,100031.26,113.09
2026-01-01T00:08:00,100031.26,100176.74,99967.34,100100.02,120.15
2026-01-01T00:09:00,100100.02,100129.30,99992.60,100062.67,129.16
2026-01-01T00:10:00,100062.67,100140.98,100039.74,100045.88,107.38
2026-01-01T00:11:00,100045.88,100228.48,100013.59,100193.57,89.08
2026-01-01T00:12:00,100193.57,100249.97,100135.56,100136.55,52.71
2026-01-01T00:13:00,100136.55,100188.35,100092.17,100151.39,110.54
2026-01-01T00:14:00,100151.39,100257.21,100097.70,100247.12,149.87
2026-01-01T00:15:00,100247.12,100332.45,100203.06,100326.34,151.87
2026-01-01T00:16:00,100326.34,100364.71,100124.98,100204.86,121.69
2026-01-01T00:17:00,100204.86,100253.11,100023.79,100057.47,102.21
2026-01-01T00:18:00,100057.47,100244.19,99994.13,100198.39,104.20
2026-01-01T00:19:00,100198.39,100237.72,100066.50,100088.33,171.29
2026-01-01T00:20:00,100088.33,100115.90,100039.86,100041.36,159.62
2026-01-01T00:21:00,100041.36,100074.46,100040.26,100043.79,123.89
2026-01-01T00:22:00,100043.79,100154.52,99994.70,100107.71,81.54
2026-01-01T00:23:00,100107.71,100132.55,100009.03,100036.62,205.12
2026-01-01T00:24:00,100036.62,100201.95,100003.20,100140.65,72.62
2026-01-01T00:25:00,100140.65,100176.92,100023.83,100027.61,128.15
2026-01-01T00:26:00,100027.61,100142.36,99991.48,100122.05,104.04
2026-01-01T00:27:00,100122.05,100218.61,100100.99,100175.47,155.23
2026-01-01T00:28:00,100175.47,100254.85,99992.50,100071.23,112.92
2026-01-01T00:29:00,100071.23,100112.17,100052.44,100099.74,150.92
2026-01-01T00:30:00,100099.74,100166.32,99934.99,99956.23,187.11
2026-01-01T00:31:00,99956.23,100116.11,99937.86,100090.38,87.33
2026-01-01T00:32:00,100090.38,100148.08,99910.97,99941.51,116.47
2026-01-01T00:33:00,99941.51,100127.04,99870.08,100053.59,108.66
2026-01-01T00:34:00,100053.59,100117.37,100048.89,100054.78,130.74
2026-01-01T00:35:00,100054.78,100105.42,99993.43,100015.09,63.72
