timestamp,open,high,low,close,volume
2026-02-27T07:47:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:48:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:49:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:50:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:51:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:52:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:53:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:54:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:55:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:56:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:57:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:58:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T07:59:00+00:00,965429.5,965429.5,965429.5,965429.5,0.0
2026-02-27T08:00:00+00:00,965429.5,965429.5,949826.5,949826.5,0.005
2026-02-27T08:01:00+00:00,949826.5,949826.5,949826.5,949826.5,0.0
2026-02-27T08:02:00+00:00,949826.5,949826.5,949826.5,949826.5,0.0
2026-02-27T08:03:00+00:00,949826.5,949826.5,949826.5,949826.5,0.0
2026-02-27T08:04:00+00:00,949826.5,949826.5,949826.5,949826.5,0.0
2026-02-27T08:05:00+00:00,949826.5,959324.7,949826.5,959324.7,0.001
2026-02-27T08:06:00+00:00,959324.7,965429.5,959324.7,965429.5,0.001
2026-02-27T08:07:00+00:00,965429.5,970000.0,947708.3,947708.3,0.085
2026-02-27T08:08:00+00:00,947708.3,957185.3,947708.3,957185.3,0.003
2026-02-27T08:09:00+00:00,957185.3,957185.3,957185.3,957185.3,0.0
2026-02-27T08:10:00+00:00,957185.3,957185.3,957185.3,957185.3,0.0
2026-02-27T08:11:00+00:00,957185.3,957185.3,957185.3,957185.3,0.0
2026-02-27T08:12:00+00:00,957185.3,957185.3,895418.6,895418.6,0.027
