timestamp,open,high,low,close,volume
2026-01-30T07:47:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:48:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:49:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:50:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.001
2026-01-30T07:51:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.001
2026-01-30T07:52:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.015
2026-01-30T07:53:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:54:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:55:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:56:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:57:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T07:58:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.001
2026-01-30T07:59:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T08:00:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T08:01:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.001
2026-01-30T08:02:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T08:03:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T08:04:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.0
2026-01-30T08:05:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,0.046
2026-01-30T08:06:00+00:00,1277538.2,1277538.2,1277538.2,1277538.2,5.001
2026-01-30T08:07:00+00:00,1277538.2,1277538.2,1270800.3,1270800.3,0.182
2026-01-30T08:08:00+00:00,1270800.3,1277528.2,1270800.3,1277528.2,0.001
2026-01-30T08:09:00+00:00,1277528.2,1277538.2,1264616.5,1264616.5,0.002
2026-01-30T08:10:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:11:00+00:00,1264616.5,1264616.5,1264606.5,1264606.5,0.001
2026-01-30T08:12:00+00:00,1264606.5,1264616.5,1264606.5,1264616.5,0.001
2026-01-30T08:13:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:14:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:15:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:16:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:17:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:18:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:19:00+00:00,1264616.5,1264616.5,1264616.5,1264616.5,0.0
2026-01-30T08:20:00+00:00,1264616.5,1264616.5,1264606.5,1264606.5,0.001
2026-01-30T08:21:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:22:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.001
2026-01-30T08:23:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:24:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:25:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.001
2026-01-30T08:26:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:27:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:28:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:29:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.1
2026-01-30T08:30:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.002
2026-01-30T08:31:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:32:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:33:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:34:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:35:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:36:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.001
2026-01-30T08:37:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:38:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:39:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:40:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:41:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:42:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:43:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.001
2026-01-30T08:44:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:45:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:46:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
2026-01-30T08:47:00+00:00,1264606.5,1264606.5,1264606.5,1264606.5,0.0
